review_id,customer_id,product_id,rating,review_text,date_review,sentiment
REV00310,CUS02427,PRD023,5,"Parfait, correspond a la description.",2023-01-12,positif
REV00311,CUS02368,PRD027,4,"Tres satisfait, qualite au rendez-vous.",2023-03-17,positif
REV00312,CUS01445,PRD001,3,"Produit moyen, attendais mieux.",2022-02-05,neutre
REV00313,CUS01506,PRD005,4,"Tres satisfait, qualite au rendez-vous.",2022-11-23,positif
REV00314,CUS02316,PRD011,5,Je suis ravi de cet achat.,2022-09-07,positif
REV00315,CUS02713,PRD026,5,"Produit conforme, livraison soignee.",2022-07-25,positif
REV00316,CUS00635,PRD019,4,"Tres satisfait, qualite au rendez-vous.",2024-02-02,positif
REV00317,CUS01389,PRD006,4,"Parfait, correspond a la description.",2022-06-02,positif
REV00318,CUS01352,PRD026,3,"Produit moyen, attendais mieux.",2023-01-01,neutre
REV00319,CUS02403,PRD023,4,"Produit conforme, livraison soignee.",2023-03-19,positif
REV00320,CUS01878,PRD020,5,"Produit fantastique, rapport qualite-prix excellent.",2024-01-15,positif
REV00321,CUS01461,PRD028,5,Je suis ravi de cet achat.,2024-03-01,positif
REV00322,CUS00723,PRD009,5,"Tres satisfait, qualite au rendez-vous.",2023-06-30,positif
REV00323,CUS01793,PRD024,5,"Produit conforme, livraison soignee.",2023-12-19,positif
REV00324,CUS00271,PRD010,5,Tres bonne experience d'achat.,2022-12-14,positif
REV00325,CUS00904,PRD006,4,"Excellent produit, livraison rapide !",2022-02-08,positif
REV00326,CUS02685,PRD030,4,Tres bonne experience d'achat.,2024-03-03,positif
REV00327,CUS01391,PRD023,5,"Produit fantastique, rapport qualite-prix excellent.",2024-02-10,positif
REV00328,CUS02723,PRD016,3,Conforme mais delai un peu long.,2022-05-26,neutre
REV00329,CUS02609,PRD001,3,"Service standard, produit dans la moyenne.",2024-03-03,neutre
REV00330,CUS00305,PRD029,4,Tres bonne experience d'achat.,2024-05-28,positif
REV00331,CUS00615,PRD015,4,"Produit conforme, livraison soignee.",2023-10-03,positif
REV00332,CUS01313,PRD001,5,"Super produit, je recommande vivement.",2023-01-26,positif
REV00333,CUS02866,PRD021,3,"Service standard, produit dans la moyenne.",2023-03-05,neutre
REV00334,CUS02432,PRD015,3,"Produit moyen, attendais mieux.",2023-10-10,neutre
REV00335,CUS00464,PRD011,3,Rien d'exceptionnel pour ce prix.,2023-08-31,neutre
REV00336,CUS01460,PRD008,4,Tres bonne experience d'achat.,2023-07-13,positif
REV00337,CUS01727,PRD023,3,"Produit correct, sans plus.",2022-07-08,neutre
REV00338,CUS01262,PRD006,5,"Excellent produit, livraison rapide !",2022-06-25,positif
REV00339,CUS02541,PRD015,5,"Tres satisfait, qualite au rendez-vous.",2023-10-03,positif
REV00340,CUS01948,PRD003,5,"Tres satisfait, qualite au rendez-vous.",2023-08-12,positif
REV00341,CUS01186,PRD015,5,"Excellent produit, livraison rapide !",2024-04-23,positif
REV00342,CUS01532,PRD005,4,"Excellent produit, livraison rapide !",2022-11-26,positif
REV00343,CUS01277,PRD011,5,Je suis ravi de cet achat.,2022-11-20,positif
REV00344,CUS01046,PRD022,5,Je suis ravi de cet achat.,2022-09-20,positif
REV00345,CUS01747,PRD003,4,Je suis ravi de cet achat.,2023-02-05,positif
REV00346,CUS00703,PRD028,5,"Produit conforme, livraison soignee.",2023-01-09,positif
REV00347,CUS01982,PRD018,4,"Excellent produit, livraison rapide !",2024-06-19,positif
REV00348,CUS01878,PRD024,4,"Tres satisfait, qualite au rendez-vous.",2023-06-07,positif
REV00349,CUS02896,PRD029,5,"Tres satisfait, qualite au rendez-vous.",2023-11-07,positif
REV00350,CUS02436,PRD024,4,"Produit fantastique, rapport qualite-prix excellent.",2022-05-02,positif
REV00351,CUS00092,PRD029,5,"Excellent produit, livraison rapide !",2024-05-13,positif
REV00352,CUS02760,PRD026,4,"Tres satisfait, qualite au rendez-vous.",2023-10-08,positif
REV00353,CUS02725,PRD011,4,"Produit fantastique, rapport qualite-prix excellent.",2023-02-03,positif
REV00354,CUS00860,PRD011,4,Tres bonne experience d'achat.,2022-11-25,positif
REV00355,CUS00923,PRD010,4,Je suis ravi de cet achat.,2023-11-21,positif
REV00356,CUS01767,PRD003,4,"Excellent produit, livraison rapide !",2023-07-02,positif
REV00357,CUS00438,PRD028,5,"Produit conforme, livraison soignee.",2022-06-22,positif
REV00358,CUS02242,PRD028,4,"Parfait, correspond a la description.",2023-01-12,positif
REV00359,CUS00877,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2023-03-18,positif
REV00360,CUS00283,PRD023,3,"Produit moyen, attendais mieux.",2022-09-05,neutre
REV00361,CUS01766,PRD003,3,"Service standard, produit dans la moyenne.",2023-05-21,neutre
REV00362,CUS02186,PRD029,5,Je suis ravi de cet achat.,2024-03-12,positif
REV00363,CUS01060,PRD022,5,Tres bonne experience d'achat.,2022-05-21,positif
REV00364,CUS01616,PRD019,1,"Mauvaise qualite, je regrette mon achat.",2022-01-24,negatif
REV00365,CUS00384,PRD017,4,"Parfait, correspond a la description.",2023-08-28,positif
REV00366,CUS00323,PRD014,5,Tres bonne experience d'achat.,2022-04-05,positif
REV00367,CUS01079,PRD013,5,Je suis ravi de cet achat.,2023-03-11,positif
REV00368,CUS00556,PRD013,3,Conforme mais delai un peu long.,2022-05-29,neutre
REV00369,CUS01465,PRD020,5,Tres bonne experience d'achat.,2023-01-08,positif
REV00370,CUS01371,PRD011,4,Je suis ravi de cet achat.,2023-05-17,positif
REV00371,CUS02173,PRD017,4,"Super produit, je recommande vivement.",2023-11-13,positif
REV00372,CUS00563,PRD022,4,"Tres satisfait, qualite au rendez-vous.",2022-05-11,positif
REV00373,CUS01523,PRD005,5,"Super produit, je recommande vivement.",2023-01-23,positif
REV00374,CUS01716,PRD028,4,"Excellent produit, livraison rapide !",2022-12-19,positif
REV00375,CUS00941,PRD002,5,"Tres satisfait, qualite au rendez-vous.",2023-12-02,positif
REV00376,CUS00625,PRD001,3,"Service standard, produit dans la moyenne.",2023-02-28,neutre
REV00377,CUS02824,PRD021,3,"Service standard, produit dans la moyenne.",2023-04-28,neutre
REV00378,CUS00876,PRD010,3,Rien d'exceptionnel pour ce prix.,2022-11-09,neutre
REV00379,CUS00055,PRD030,1,"Service client inexistant, probleme non resolu.",2024-01-17,negatif
REV00380,CUS01983,PRD002,4,"Tres satisfait, qualite au rendez-vous.",2023-11-17,positif
REV00381,CUS00917,PRD018,5,"Produit conforme, livraison soignee.",2022-05-28,positif
REV00382,CUS00703,PRD002,4,"Excellent produit, livraison rapide !",2023-06-29,positif
REV00383,CUS00526,PRD012,4,"Excellent produit, livraison rapide !",2022-08-19,positif
REV00384,CUS00483,PRD027,4,Je suis ravi de cet achat.,2022-06-13,positif
REV00385,CUS00293,PRD025,4,"Parfait, correspond a la description.",2024-04-10,positif
REV00386,CUS02298,PRD003,5,"Produit fantastique, rapport qualite-prix excellent.",2022-10-11,positif
REV00387,CUS02158,PRD023,4,Je suis ravi de cet achat.,2024-07-03,positif
REV00388,CUS02322,PRD027,2,Produit ne correspond pas a la description.,2023-01-21,negatif
REV00389,CUS02705,PRD029,3,Rien d'exceptionnel pour ce prix.,2023-08-12,neutre
REV00390,CUS00480,PRD005,4,"Excellent produit, livraison rapide !",2022-04-13,positif
REV00391,CUS01921,PRD011,4,"Produit fantastique, rapport qualite-prix excellent.",2024-01-07,positif
REV00392,CUS00622,PRD027,3,"Produit moyen, attendais mieux.",2023-06-26,neutre
REV00393,CUS00309,PRD012,5,Je suis ravi de cet achat.,2022-11-25,positif
REV00394,CUS02918,PRD017,1,Qualite tres inferieure aux photos.,2023-01-12,negatif
REV00395,CUS01565,PRD023,5,"Parfait, correspond a la description.",2023-04-07,positif
REV00396,CUS00428,PRD014,5,"Tres satisfait, qualite au rendez-vous.",2022-03-14,positif
REV00397,CUS00828,PRD007,2,"Delai inacceptable, plus de 3 semaines.",2022-11-05,negatif
REV00398,CUS00587,PRD004,5,Je suis ravi de cet achat.,2023-03-05,positif
REV00399,CUS02483,PRD006,4,"Super produit, je recommande vivement.",2023-03-31,positif
REV00400,CUS02045,PRD004,5,Tres bonne experience d'achat.,2023-12-22,positif
REV00401,CUS00474,PRD013,4,Tres bonne experience d'achat.,2024-03-08,positif
REV00402,CUS02231,PRD015,5,"Produit conforme, livraison soignee.",2024-03-19,positif
REV00403,CUS01144,PRD004,5,"Super produit, je recommande vivement.",2023-05-15,positif
REV00404,CUS00036,PRD014,4,"Produit conforme, livraison soignee.",2023-12-15,positif
REV00405,CUS01176,PRD016,5,"Produit fantastique, rapport qualite-prix excellent.",2022-02-24,positif
REV00406,CUS00474,PRD005,5,"Excellent produit, livraison rapide !",2024-01-24,positif
REV00407,CUS01003,PRD022,4,"Produit fantastique, rapport qualite-prix excellent.",2024-06-22,positif
REV00408,CUS01067,PRD008,4,"Excellent produit, livraison rapide !",2023-08-22,positif
REV00409,CUS00574,PRD014,1,Produit ne correspond pas a la description.,2023-10-21,negatif
REV00410,CUS00371,PRD006,2,Produit ne correspond pas a la description.,2024-06-28,negatif
REV00411,CUS02522,PRD024,5,"Parfait, correspond a la description.",2022-10-31,positif
REV00412,CUS00201,PRD011,2,"Tres decu, le produit ne fonctionne pas.",2024-04-09,negatif
REV00413,CUS00224,PRD027,5,"Super produit, je recommande vivement.",2023-10-27,positif
REV00414,CUS02718,PRD021,5,"Produit fantastique, rapport qualite-prix excellent.",2022-09-19,positif
REV00415,CUS01891,PRD008,1,"Delai inacceptable, plus de 3 semaines.",2023-01-10,negatif
REV00416,CUS00938,PRD022,4,"Parfait, correspond a la description.",2023-11-05,positif
REV00417,CUS01149,PRD004,4,"Excellent produit, livraison rapide !",2023-07-02,positif
REV00418,CUS00498,PRD004,5,"Parfait, correspond a la description.",2022-04-03,positif
REV00419,CUS00434,PRD006,2,"Produit defectueux, retour complique.",2024-01-22,negatif
REV00420,CUS02122,PRD001,4,"Tres satisfait, qualite au rendez-vous.",2023-09-06,positif
REV00421,CUS02337,PRD023,4,Tres bonne experience d'achat.,2022-03-13,positif
REV00422,CUS02578,PRD023,3,Rien d'exceptionnel pour ce prix.,2022-06-02,neutre
REV00423,CUS01029,PRD003,5,"Parfait, correspond a la description.",2022-07-18,positif
REV00424,CUS00545,PRD015,5,"Tres satisfait, qualite au rendez-vous.",2022-06-21,positif
REV00425,CUS02473,PRD030,3,Conforme mais delai un peu long.,2023-04-06,neutre
REV00426,CUS01056,PRD010,4,"Produit conforme, livraison soignee.",2024-07-07,positif
REV00427,CUS00787,PRD017,5,"Excellent produit, livraison rapide !",2024-01-29,positif
REV00428,CUS00756,PRD020,5,"Super produit, je recommande vivement.",2023-05-09,positif
REV00429,CUS01440,PRD012,5,"Super produit, je recommande vivement.",2023-12-15,positif
REV00430,CUS00075,PRD009,3,Conforme mais delai un peu long.,2022-02-25,neutre
REV00431,CUS00326,PRD015,5,Tres bonne experience d'achat.,2023-03-08,positif
REV00432,CUS00713,PRD022,3,"Service standard, produit dans la moyenne.",2022-01-24,neutre
REV00433,CUS02967,PRD015,5,Je suis ravi de cet achat.,2022-09-28,positif
REV00434,CUS02913,PRD015,4,"Parfait, correspond a la description.",2022-01-24,positif
REV00435,CUS02395,PRD015,4,"Excellent produit, livraison rapide !",2023-06-22,positif
REV00436,CUS02914,PRD013,3,Conforme mais delai un peu long.,2024-02-25,neutre
REV00437,CUS00972,PRD017,4,"Super produit, je recommande vivement.",2024-04-02,positif
REV00438,CUS01015,PRD013,3,"Service standard, produit dans la moyenne.",2022-11-15,neutre
REV00439,CUS01721,PRD019,5,"Super produit, je recommande vivement.",2022-11-28,positif
REV00440,CUS01169,PRD027,4,"Super produit, je recommande vivement.",2024-03-02,positif
REV00441,CUS01528,PRD025,5,"Parfait, correspond a la description.",2023-01-17,positif
REV00442,CUS01221,PRD001,5,"Super produit, je recommande vivement.",2022-07-04,positif
REV00443,CUS00894,PRD025,3,Rien d'exceptionnel pour ce prix.,2023-04-28,neutre
REV00444,CUS02129,PRD006,1,Qualite tres inferieure aux photos.,2022-09-28,negatif
REV00445,CUS02414,PRD023,4,Je suis ravi de cet achat.,2022-12-17,positif
REV00446,CUS02089,PRD020,4,"Parfait, correspond a la description.",2023-04-26,positif
REV00447,CUS02923,PRD001,5,"Excellent produit, livraison rapide !",2022-01-17,positif
REV00448,CUS01511,PRD004,5,"Excellent produit, livraison rapide !",2024-03-07,positif
REV00449,CUS00217,PRD023,5,"Produit conforme, livraison soignee.",2024-02-23,positif
REV00450,CUS02395,PRD014,4,"Produit conforme, livraison soignee.",2023-09-15,positif
REV00451,CUS02644,PRD015,4,Tres bonne experience d'achat.,2022-10-23,positif
REV00452,CUS00684,PRD005,4,"Produit fantastique, rapport qualite-prix excellent.",2022-06-29,positif
REV00453,CUS00567,PRD016,4,"Super produit, je recommande vivement.",2023-08-05,positif
REV00454,CUS00746,PRD024,5,"Parfait, correspond a la description.",2023-10-17,positif
REV00455,CUS02252,PRD013,4,"Parfait, correspond a la description.",2024-01-17,positif
REV00456,CUS02136,PRD009,3,"Service standard, produit dans la moyenne.",2022-08-18,neutre
REV00457,CUS01341,PRD006,3,"Produit moyen, attendais mieux.",2023-12-25,neutre
REV00458,CUS00209,PRD019,5,Tres bonne experience d'achat.,2022-05-27,positif
REV00459,CUS01982,PRD011,1,"Service client inexistant, probleme non resolu.",2024-03-30,negatif
REV00460,CUS02476,PRD006,4,"Parfait, correspond a la description.",2023-05-09,positif
REV00461,CUS00403,PRD016,5,"Excellent produit, livraison rapide !",2023-01-08,positif
REV00462,CUS02867,PRD028,4,"Tres satisfait, qualite au rendez-vous.",2022-01-31,positif
REV00463,CUS01749,PRD013,5,Tres bonne experience d'achat.,2024-01-08,positif
REV00464,CUS00227,PRD010,4,"Parfait, correspond a la description.",2024-03-26,positif
REV00465,CUS01305,PRD015,3,"Service standard, produit dans la moyenne.",2024-05-09,neutre
REV00466,CUS01892,PRD024,2,"Livraison tres en retard, emballage abime.",2023-12-15,negatif
REV00467,CUS02937,PRD030,4,Je suis ravi de cet achat.,2022-04-27,positif
REV00468,CUS00552,PRD007,4,"Super produit, je recommande vivement.",2022-12-28,positif
REV00469,CUS02642,PRD029,4,Tres bonne experience d'achat.,2022-12-02,positif
REV00470,CUS00903,PRD017,3,"Produit correct, sans plus.",2022-02-04,neutre
REV00471,CUS02803,PRD025,4,"Produit conforme, livraison soignee.",2023-12-19,positif
REV00472,CUS00284,PRD016,5,Je suis ravi de cet achat.,2022-11-02,positif
REV00473,CUS02360,PRD013,5,"Produit fantastique, rapport qualite-prix excellent.",2024-05-18,positif
REV00474,CUS02438,PRD010,4,"Tres satisfait, qualite au rendez-vous.",2023-12-23,positif
REV00475,CUS00656,PRD027,4,"Parfait, correspond a la description.",2022-07-28,positif
REV00476,CUS00541,PRD011,2,"Produit defectueux, retour complique.",2023-08-24,negatif
REV00477,CUS02653,PRD025,4,"Produit fantastique, rapport qualite-prix excellent.",2022-06-17,positif
REV00478,CUS01520,PRD007,5,"Tres satisfait, qualite au rendez-vous.",2023-11-08,positif
REV00479,CUS00683,PRD029,4,"Produit fantastique, rapport qualite-prix excellent.",2022-05-20,positif
REV00480,CUS01707,PRD014,5,Tres bonne experience d'achat.,2022-12-04,positif
REV00481,CUS00507,PRD023,5,"Tres satisfait, qualite au rendez-vous.",2023-06-01,positif
REV00482,CUS02640,PRD015,5,"Produit fantastique, rapport qualite-prix excellent.",2022-11-12,positif
REV00483,CUS01869,PRD015,3,"Produit correct, sans plus.",2023-12-17,neutre
REV00484,CUS01633,PRD027,5,"Tres satisfait, qualite au rendez-vous.",2023-12-10,positif
REV00485,CUS01617,PRD007,4,"Tres satisfait, qualite au rendez-vous.",2022-01-22,positif
REV00486,CUS02711,PRD012,3,Rien d'exceptionnel pour ce prix.,2022-11-24,neutre
REV00487,CUS01570,PRD027,1,Qualite tres inferieure aux photos.,2023-04-11,negatif
REV00488,CUS00418,PRD021,5,"Super produit, je recommande vivement.",2024-06-28,positif
REV00489,CUS01433,PRD005,4,"Produit conforme, livraison soignee.",2024-06-17,positif
REV00490,CUS01084,PRD024,4,"Parfait, correspond a la description.",2023-03-17,positif
REV00491,CUS00957,PRD025,4,"Produit conforme, livraison soignee.",2024-06-01,positif
REV00492,CUS02504,PRD004,4,"Super produit, je recommande vivement.",2022-12-29,positif
REV00493,CUS00758,PRD013,4,Tres bonne experience d'achat.,2022-08-29,positif
REV00494,CUS00470,PRD012,3,Conforme mais delai un peu long.,2024-06-16,neutre
REV00495,CUS00306,PRD029,4,Je suis ravi de cet achat.,2024-01-18,positif
REV00496,CUS00549,PRD006,5,"Excellent produit, livraison rapide !",2022-06-10,positif
REV00497,CUS00427,PRD018,5,Tres bonne experience d'achat.,2023-08-22,positif
REV00498,CUS00908,PRD025,2,"Delai inacceptable, plus de 3 semaines.",2023-04-28,negatif
REV00499,CUS01798,PRD014,5,Tres bonne experience d'achat.,2022-08-14,positif
REV00500,CUS02417,PRD007,5,Tres bonne experience d'achat.,2023-10-08,positif
REV00501,CUS02332,PRD010,5,Je suis ravi de cet achat.,2023-10-10,positif
REV00502,CUS01857,PRD003,4,"Produit conforme, livraison soignee.",2022-11-28,positif
REV00503,CUS02347,PRD025,4,"Produit fantastique, rapport qualite-prix excellent.",2023-04-27,positif
REV00504,CUS02862,PRD005,4,"Produit conforme, livraison soignee.",2022-06-02,positif
REV00505,CUS01173,PRD010,4,"Tres satisfait, qualite au rendez-vous.",2023-11-19,positif
REV00506,CUS01907,PRD012,1,"Tres decu, le produit ne fonctionne pas.",2023-10-24,negatif
REV00507,CUS02273,PRD017,1,"Mauvaise qualite, je regrette mon achat.",2022-07-11,negatif
REV00508,CUS01304,PRD013,4,"Super produit, je recommande vivement.",2022-07-22,positif
REV00509,CUS01547,PRD012,5,Je suis ravi de cet achat.,2024-05-03,positif
REV00510,CUS00057,PRD001,3,"Produit moyen, attendais mieux.",2024-06-23,neutre
REV00511,CUS02560,PRD010,3,Rien d'exceptionnel pour ce prix.,2024-03-04,neutre
REV00512,CUS00873,PRD028,4,"Parfait, correspond a la description.",2023-06-24,positif
REV00513,CUS02608,PRD019,5,"Tres satisfait, qualite au rendez-vous.",2022-03-18,positif
REV00514,CUS00185,PRD015,4,"Parfait, correspond a la description.",2023-04-21,positif
REV00515,CUS02332,PRD030,1,"Tres decu, le produit ne fonctionne pas.",2022-03-09,negatif
REV00516,CUS01174,PRD025,4,Tres bonne experience d'achat.,2023-07-25,positif
REV00517,CUS00806,PRD001,5,"Parfait, correspond a la description.",2022-10-31,positif
REV00518,CUS00235,PRD011,1,"Mauvaise qualite, je regrette mon achat.",2024-01-09,negatif
REV00519,CUS00336,PRD026,1,Qualite tres inferieure aux photos.,2022-01-20,negatif
REV00520,CUS00550,PRD030,5,"Tres satisfait, qualite au rendez-vous.",2022-04-02,positif
REV00521,CUS01051,PRD026,3,"Produit moyen, attendais mieux.",2022-05-08,neutre
REV00522,CUS00381,PRD002,4,"Super produit, je recommande vivement.",2023-10-21,positif
REV00523,CUS02588,PRD005,3,"Service standard, produit dans la moyenne.",2023-07-05,neutre
REV00524,CUS00038,PRD022,2,Produit ne correspond pas a la description.,2023-02-05,negatif
REV00525,CUS01889,PRD007,4,"Super produit, je recommande vivement.",2023-01-24,positif
REV00526,CUS01557,PRD021,4,"Produit conforme, livraison soignee.",2023-09-26,positif
REV00527,CUS00228,PRD025,3,"Produit moyen, attendais mieux.",2022-11-30,neutre
REV00528,CUS01242,PRD003,3,"Service standard, produit dans la moyenne.",2023-02-25,neutre
REV00529,CUS00526,PRD023,5,"Produit conforme, livraison soignee.",2022-08-25,positif
